user_id,product_id,rating,timestamp,review_id
M1N2O3P4Q5R6S,B08HRJV5FT,3,2023-11-20 11:35:00,REV100176
K1L2M3N4O5P6Q,B08L8J1G3Q,3.7,2023-07-05 14:30:00,REV100177
A1B2C3D4E5F6G,B08HRJV5FT,3.9,2023-01-20 12:15:00,REV100178
F1G2H3I4J5K6L,B08L8J1G3Z,5,2023-10-20 10:45:00,REV100179
H7I8J9K0L1M2N,B08H95Y452,5,2023-02-10 16:45:00,REV100180
C5D6E7F8G9H0I,B08K3Y2D5V,4.6,2023-05-25 19:30:00,REV100181
A1B2C3D4E5F6G,B08HRJV5FT,3.5,2023-01-20 12:15:00,REV100182
O3P4Q5R6S7T8U,B08K3Y2D5U,5,2023-03-20 11:35:00,REV100183
Y1Z2A3B4C5D6E,B08F2T4L2J,2.9,2023-09-20 17:15:00,REV100184
K1L2M3N4O5P6Q,B08L8J1G3Y,4.4,2023-07-25 16:50:00,REV100185
C5D6E7F8G9H0I,B08PDN2R3C,4.2,2023-05-05 20:30:00,REV100186
M1N2O3P4Q5R6S,B08K3Y2D5W,5,2023-11-10 19:40:00,REV100187
K1L2M3N4O5P6Q,B08HR5SXPS,3.6,2023-07-01 10:15:00,REV100188
A1B2C3D4E5F6G,B07XKF5RM3,4.2,2023-01-17 10:15:00,REV100189
K1L2M3N4O5P6Q,B08HR5SXPS,2.8,2023-07-30 09:25:00,REV100190
R1S2T3U4V5W6X,B08HRJV5FP,5,2023-08-01 08:45:00,REV100191
R1S2T3U4V5W6X,B08L8J1G3W,3.1,2023-08-15 14:50:00,REV100192
K1L2M3N4O5P6Q,B08L8J1G3Q,2.4,2023-07-05 14:30:00,REV100193
V9W0X1Y2Z3A4B,B08N5LNQCX,3.1,2023-04-28 11:15:00,REV100194
K1L2M3N4O5P6Q,B08HR5SXPS,4.2,2023-07-01 10:15:00,REV100195
O3P4Q5R6S7T8U,B08HRJV5FQ,3.6,2023-03-25 16:50:00,REV100196
K1L2M3N4O5P6Q,B08K3Y2D5T,4.1,2023-07-15 13:20:00,REV100197
A1B2C3D4E5F6G,B07W6ZQYJR,5,2023-01-30 17:15:00,REV100198
V9W0X1Y2Z3A4B,B08N5K5D5U,4.4,2023-05-05 13:40:00,REV100199
Y1Z2A3B4C5D6E,B08F2T4L2J,3.2,2023-09-20 17:15:00,REV100200
R1S2T3U4V5W6X,B08L8J1G3Q,4.3,2023-08-30 13:40:00,REV100201
M1N2O3P4Q5R6S,B08N5K5D5V,3.5,2023-11-01 10:30:00,REV100202
H7I8J9K0L1M2N,B08N5K5D5T,4.5,2023-02-20 10:45:00,REV100203
T1U2V3W4X5Y6Z,B08N5K5D5T,4.3,2023-12-20 09:25:00,REV100204
D1E2F3G4H5I6J,B08JQQ1VD1,4.5,2023-06-30 16:50:00,REV100205
R1S2T3U4V5W6X,B08HRJV5FP,5,2023-08-01 08:45:00,REV100206
M1N2O3P4Q5R6S,B08HRJV5FP,3.3,2023-11-30 10:45:00,REV100207
C5D6E7F8G9H0I,B08G1Y9XNK,3.3,2023-05-12 14:45:00,REV100208
Y1Z2A3B4C5D6E,B08N5K5D5W,5,2023-09-25 19:30:00,REV100209
M1N2O3P4Q5R6S,B08N5K5D5V,3.3,2023-11-01 10:30:00,REV100210
T1U2V3W4X5Y6Z,B08F2T4L2J,5,2023-12-01 08:50:00,REV100211
V9W0X1Y2Z3A4B,B07T81554H,4.5,2023-04-25 17:30:00,REV100212
A1B2C3D4E5F6G,B07XKF5RM3,5,2023-01-17 10:15:00,REV100213
O3P4Q5R6S7T8U,B08L5WD9D6,2.8,2023-03-15 14:50:00,REV100214
O3P4Q5R6S7T8U,B08K3Y2D5U,5,2023-03-20 11:35:00,REV100215
T1U2V3W4X5Y6Z,B08N5K5D5W,3.6,2023-12-05 11:35:00,REV100216
R1S2T3U4V5W6X,B08F2T4L2G,3.9,2023-08-05 12:30:00,REV100217
C5D6E7F8G9H0I,B08L8J1G3X,3.8,2023-05-20 17:15:00,REV100218
C5D6E7F8G9H0I,B08T4Y6HJX,5,2023-05-08 18:15:00,REV100219
H7I8J9K0L1M2N,B08N5K5D5T,5,2023-02-20 10:45:00,REV100220
T1U2V3W4X5Y6Z,B08K3Y2D5X,4.1,2023-12-15 14:45:00,REV100221
Y1Z2A3B4C5D6E,B08N5K5D5W,5,2023-09-25 19:30:00,REV100222
H7I8J9K0L1M2N,B08J8FL9J2,3.2,2023-02-15 13:20:00,REV100223
D1E2F3G4H5I6J,B08K3S6WJS,3.8,2023-06-05 15:30:00,REV100224
H7I8J9K0L1M2N,B07W6ZQYJR,4.5,2023-02-05 11:10:00,REV100225
V9W0X1Y2Z3A4B,B07K1J3C23,5,2023-04-30 14:20:00,REV100226
C5D6E7F8G9H0I,B08L8J1G3X,3.5,2023-05-20 17:15:00,REV100227
Y1Z2A3B4C5D6E,B08N5K5D5U,2.6,2023-09-15 17:35:00,REV100228
K1L2M3N4O5P6Q,B08HR5SXPS,3.3,2023-07-30 09:25:00,REV100229
C5D6E7F8G9H0I,B08L8J1G3X,3.6,2023-05-20 17:15:00,REV100230
A1B2C3D4E5F6G,B08HRJV5FT,4.1,2023-01-20 12:15:00,REV100231
T1U2V3W4X5Y6Z,B08F2T4L2J,5,2023-12-01 08:50:00,REV100232
F1G2H3I4J5K6L,B08K3Y2D5T,3.7,2023-10-30 19:30:00,REV100233
Y1Z2A3B4C5D6E,B08N5K5D5W,5,2023-09-25 19:30:00,REV100234
C5D6E7F8G9H0I,B08PDN2R3C,4.3,2023-05-30 11:35:00,REV100235
T1U2V3W4X5Y6Z,B08F2T4L2J,4,2023-12-01 08:50:00,REV100236
K1L2M3N4O5P6Q,B08HR5SXPS,3.1,2023-07-30 09:25:00,REV100237
C5D6E7F8G9H0I,B08CX5JL4D,3.7,2023-05-15 16:30:00,REV100238
R1S2T3U4V5W6X,B08HRJV5FS,4.4,2023-08-25 13:40:00,REV100239
F1G2H3I4J5K6L,B08L8J1G3Z,3.6,2023-10-20 10:45:00,REV100240
M1N2O3P4Q5R6S,B08HRJV5FP,2.9,2023-11-30 10:45:00,REV100241
A1B2C3D4E5F6G,B07XKF5RM3,5,2023-01-17 10:15:00,REV100242
O3P4Q5R6S7T8U,B08HRJV5FQ,4.4,2023-03-25 16:50:00,REV100243
D1E2F3G4H5I6J,B08JQQ1VD1,4.4,2023-06-30 16:50:00,REV100244
R1S2T3U4V5W6X,B08HRJV5FS,3.8,2023-08-25 13:40:00,REV100245
F1G2H3I4J5K6L,B08F2T4L2I,3.8,2023-10-15 14:50:00,REV100246
D1E2F3G4H5I6J,B08HRJV5FR,3.7,2023-06-20 10:45:00,REV100247
V9W0X1Y2Z3A4B,B08F2T4L2H,3.9,2023-04-30 09:25:00,REV100248
K1L2M3N4O5P6Q,B08L8J1G3Y,4.2,2023-07-25 16:50:00,REV100249
A1B2C3D4E5F6G,B08N5KWB9H,3.4,2023-01-18 11:30:00,REV100250
D1E2F3G4H5I6J,B08F2T4L2I,3.5,2023-06-25 14:20:00,REV100251
O3P4Q5R6S7T8U,B07VGRJDFY,4.1,2023-03-30 10:45:00,REV100252
R1S2T3U4V5W6X,B08F2T4L2G,4.5,2023-08-05 12:30:00,REV100253
A1B2C3D4E5F6G,B07PGL8355,3.2,2023-01-16 09:45:00,REV100254
K1L2M3N4O5P6Q,B08L8J1G3Y,3.8,2023-07-25 16:50:00,REV100255
A1B2C3D4E5F6G,B08HRJV5FT,4.6,2023-01-20 12:15:00,REV100256
O3P4Q5R6S7T8U,B08FC5L3RG,4.6,2023-03-10 16:30:00,REV100257
R1S2T3U4V5W6X,B08N5K5D5T,5,2023-08-10 16:15:00,REV100258
K1L2M3N4O5P6Q,B08N5K5D5V,5,2023-07-20 11:35:00,REV100259
K1L2M3N4O5P6Q,B08HR5SXPS,2.5,2023-07-30 09:25:00,REV100260
T1U2V3W4X5Y6Z,B08K3Y2D5X,5,2023-12-15 14:45:00,REV100261
K1L2M3N4O5P6Q,B08HR5SXPS,2.4,2023-07-01 10:15:00,REV100262
Y1Z2A3B4C5D6E,B08N5K5D5U,2.5,2023-09-15 17:35:00,REV100263
H7I8J9K0L1M2N,B08J8FL9J2,3.9,2023-02-15 13:20:00,REV100264
A1B2C3D4E5F6G,B07W6ZQYJR,4.4,2023-01-30 17:15:00,REV100265
C5D6E7F8G9H0I,B08K3Y2D5V,5,2023-05-25 19:30:00,REV100266
T1U2V3W4X5Y6Z,B08F2T4L2J,4.3,2023-12-01 08:50:00,REV100267
K1L2M3N4O5P6Q,B08L8J1G3Y,3.8,2023-07-25 16:50:00,REV100268
F1G2H3I4J5K6L,B08HRJV5FR,5,2023-10-10 18:25:00,REV100269
C5D6E7F8G9H0I,B08K3Y2D5V,5,2023-05-25 19:30:00,REV100270
Y1Z2A3B4C5D6E,B08L3QCZZX,4.3,2023-09-30 17:15:00,REV100271
M1N2O3P4Q5R6S,B08HRJV5FP,3.6,2023-11-30 10:45:00,REV100272
R1S2T3U4V5W6X,B08HRJV5FS,4,2023-08-25 13:40:00,REV100273
M1N2O3P4Q5R6S,B08HRJV5FS,3.5,2023-11-15 12:25:00,REV100274
R1S2T3U4V5W6X,B08HRJV5FP,5,2023-08-01 08:45:00,REV100275
D1E2F3G4H5I6J,B08HRJV5FR,4.1,2023-06-20 10:45:00,REV100276
T1U2V3W4X5Y6Z,B08N5K5D5T,4.7,2023-12-20 09:25:00,REV100277
O3P4Q5R6S7T8U,B08FC5L3RG,5,2023-03-10 16:30:00,REV100278
H7I8J9K0L1M2N,B07W6ZQYJR,3.8,2023-02-05 11:10:00,REV100279
R1S2T3U4V5W6X,B08HRJV5FP,5,2023-08-01 08:45:00,REV100280
C5D6E7F8G9H0I,B08K3Y2D5V,5,2023-05-25 19:30:00,REV100281
C5D6E7F8G9H0I,B08PDN2R3C,4.8,2023-05-05 20:30:00,REV100282
V9W0X1Y2Z3A4B,B08N5LNQCX,2.4,2023-04-28 11:15:00,REV100283
A1B2C3D4E5F6G,B07XKF5RM3,5,2023-01-17 10:15:00,REV100284
D1E2F3G4H5I6J,B08JQQ1VD1,4,2023-06-01 09:00:00,REV100285
R1S2T3U4V5W6X,B08HRJV5FS,3.9,2023-08-25 13:40:00,REV100286
Y1Z2A3B4C5D6E,B08N5K5D5U,3.3,2023-09-15 17:35:00,REV100287
K1L2M3N4O5P6Q,B08L8J1G3Y,4.1,2023-07-25 16:50:00,REV100288
M1N2O3P4Q5R6S,B08L8J1G3Y,3.7,2023-11-05 15:15:00,REV100289
V9W0X1Y2Z3A4B,B07K1J3C23,4.9,2023-04-30 14:20:00,REV100290
M1N2O3P4Q5R6S,B08L8J1G3Y,3.8,2023-11-05 15:15:00,REV100291
K1L2M3N4O5P6Q,B08N5K5D5V,4.7,2023-07-20 11:35:00,REV100292
V9W0X1Y2Z3A4B,B07R2W9D3X,2.4,2023-04-20 19:45:00,REV100293
O3P4Q5R6S7T8U,B08L5WD9D6,3.2,2023-03-15 14:50:00,REV100294
O3P4Q5R6S7T8U,B08HRJV5FQ,3.7,2023-03-25 16:50:00,REV100295
V9W0X1Y2Z3A4B,B08N5LNQCX,3.4,2023-04-28 11:15:00,REV100296
H7I8J9K0L1M2N,B08J8FL9J2,4.2,2023-02-15 13:20:00,REV100297
D1E2F3G4H5I6J,B08HRJV5FR,4.4,2023-06-20 10:45:00,REV100298
C5D6E7F8G9H0I,B08L8J1G3X,4.3,2023-05-20 17:15:00,REV100299
F1G2H3I4J5K6L,B08F2T4L2I,3.6,2023-10-15 14:50:00,REV100300
D1E2F3G4H5I6J,B08HRJV5FR,3.7,2023-06-20 10:45:00,REV100301
A1B2C3D4E5F6G,B07PGL8355,4.4,2023-01-16 09:45:00,REV100302
V9W0X1Y2Z3A4B,B07K1J3C23,5,2023-04-30 14:20:00,REV100303
O3P4Q5R6S7T8U,B07VGRJDFY,4,2023-03-12 10:15:00,REV100304
M1N2O3P4Q5R6S,B08HRJV5FS,4.1,2023-11-15 12:25:00,REV100305
O3P4Q5R6S7T8U,B08L5WD9D6,3.6,2023-03-15 14:50:00,REV100306
K1L2M3N4O5P6Q,B08HR5SXPS,2.7,2023-07-30 09:25:00,REV100307
R1S2T3U4V5W6X,B08L8J1G3Q,4.3,2023-08-30 13:40:00,REV100308
Y1Z2A3B4C5D6E,B08L3QCZZX,4.9,2023-09-30 17:15:00,REV100309
A1B2C3D4E5F6G,B07PGL8355,3.9,2023-01-16 09:45:00,REV100310
A1B2C3D4E5F6G,B08F2T4L2K,5,2023-01-25 15:30:00,REV100311
O3P4Q5R6S7T8U,B08BX7FV5L,5,2023-03-18 09:25:00,REV100312
D1E2F3G4H5I6J,B08F7H7J9V,3.4,2023-06-10 11:45:00,REV100313
C5D6E7F8G9H0I,B08T4Y6HJX,5,2023-05-08 18:15:00,REV100314
K1L2M3N4O5P6Q,B08L8J1G3Y,4,2023-07-25 16:50:00,REV100315
K1L2M3N4O5P6Q,B08L8J1G3Y,4.3,2023-07-25 16:50:00,REV100316
F1G2H3I4J5K6L,B08K3Y2D5V,3.8,2023-10-05 13:40:00,REV100317
F1G2H3I4J5K6L,B08L8J1G3Z,4.2,2023-10-20 10:45:00,REV100318
F1G2H3I4J5K6L,B08K3Y2D5V,3.9,2023-10-05 13:40:00,REV100319
F1G2H3I4J5K6L,B08L8J1G3Z,4,2023-10-20 10:45:00,REV100320
K1L2M3N4O5P6Q,B08N5K5D5V,5,2023-07-20 11:35:00,REV100321
A1B2C3D4E5F6G,B01LYEEFVH,4.6,2023-01-15 08:30:00,REV100322
T1U2V3W4X5Y6Z,B08F2T4L2J,5,2023-12-01 08:50:00,REV100323
K1L2M3N4O5P6Q,B08K3Y2D5T,3.5,2023-07-15 13:20:00,REV100324
D1E2F3G4H5I6J,B08JQQ1VD1,4.4,2023-06-01 09:00:00,REV100325
V9W0X1Y2Z3A4B,B07R2W9D3X,2.6,2023-04-20 19:45:00,REV100326
K1L2M3N4O5P6Q,B08L3QCZZX,5,2023-07-10 19:45:00,REV100327
H7I8J9K0L1M2N,B08H95Y452,5,2023-02-10 16:45:00,REV100328
D1E2F3G4H5I6J,B08K3S6WJS,4.3,2023-06-05 15:30:00,REV100329
H7I8J9K0L1M2N,B08KTZCF4N,4,2023-02-28 19:30:00,REV100330
O3P4Q5R6S7T8U,B08K3Y2D5U,4.6,2023-03-20 11:35:00,REV100331
K1L2M3N4O5P6Q,B08HR5SXPS,3,2023-07-30 09:25:00,REV100332
K1L2M3N4O5P6Q,B08HR5SXPS,2.7,2023-07-30 09:25:00,REV100333
A1B2C3D4E5F6G,B08N5KWB9H,4.5,2023-01-18 11:30:00,REV100334
D1E2F3G4H5I6J,B08F7H7J9V,2.9,2023-06-10 11:45:00,REV100335
M1N2O3P4Q5R6S,B08F2T4L2K,3.6,2023-11-25 16:50:00,REV100336
T1U2V3W4X5Y6Z,B08F2T4L2G,4.8,2023-12-30 14:20:00,REV100337
T1U2V3W4X5Y6Z,B08F2T4L2G,5,2023-12-30 14:20:00,REV100338
V9W0X1Y2Z3A4B,B07K1J3C23,4.7,2023-04-30 14:20:00,REV100339
Y1Z2A3B4C5D6E,B08K3Y2D5U,3.6,2023-09-01 11:30:00,REV100340
K1L2M3N4O5P6Q,B08K3Y2D5T,4.1,2023-07-15 13:20:00,REV100341
H7I8J9K0L1M2N,B08J8FL9J2,4.1,2023-02-15 13:20:00,REV100342
A1B2C3D4E5F6G,B01LYEEFVH,4.7,2023-01-15 08:30:00,REV100343
F1G2H3I4J5K6L,B08L8J1G3X,4.8,2023-10-01 09:15:00,REV100344
R1S2T3U4V5W6X,B08K3Y2D5W,5,2023-08-20 09:25:00,REV100345
D1E2F3G4H5I6J,B08K3S6WJS,3.3,2023-06-05 15:30:00,REV100346
M1N2O3P4Q5R6S,B08F2T4L2K,3.3,2023-11-25 16:50:00,REV100347
D1E2F3G4H5I6J,B08JQQ1VD1,4.6,2023-06-01 09:00:00,REV100348
Y1Z2A3B4C5D6E,B08F2T4L2H,3.9,2023-09-10 10:20:00,REV100349
K1L2M3N4O5P6Q,B08HR5SXPS,3.2,2023-07-30 09:25:00,REV100350
H7I8J9K0L1M2N,B08KTZCF4N,3.7,2023-02-01 14:20:00,REV100351
D1E2F3G4H5I6J,B08F2T4L2I,3.4,2023-06-25 14:20:00,REV100352
T1U2V3W4X5Y6Z,B08N5K5D5W,3.9,2023-12-05 11:35:00,REV100353
A1B2C3D4E5F6G,B08F2T4L2K,5,2023-01-25 15:30:00,REV100354
T1U2V3W4X5Y6Z,B08K3Y2D5X,4.5,2023-12-15 14:45:00,REV100355
H7I8J9K0L1M2N,B07W6ZQYJR,4,2023-02-05 11:10:00,REV100356
V9W0X1Y2Z3A4B,B08N5K5D5U,4.9,2023-05-05 13:40:00,REV100357
D1E2F3G4H5I6J,B08HRJV5FR,4.2,2023-06-20 10:45:00,REV100358
R1S2T3U4V5W6X,B08HRJV5FP,4.6,2023-08-01 08:45:00,REV100359
T1U2V3W4X5Y6Z,B08N5K5D5T,5,2023-12-20 09:25:00,REV100360
C5D6E7F8G9H0I,B08PDN2R3C,4.8,2023-05-30 11:35:00,REV100361
C5D6E7F8G9H0I,B08T4Y6HJX,4.9,2023-05-08 18:15:00,REV100362
A1B2C3D4E5F6G,B07PGL8355,4.2,2023-01-16 09:45:00,REV100363
H7I8J9K0L1M2N,B08J8FL9J2,4.3,2023-02-15 13:20:00,REV100364
O3P4Q5R6S7T8U,B07VGRJDFY,2.8,2023-03-30 10:45:00,REV100365
O3P4Q5R6S7T8U,B08HRJV5FQ,4.1,2023-03-25 16:50:00,REV100366
F1G2H3I4J5K6L,B08K3Y2D5V,4,2023-10-05 13:40:00,REV100367
T1U2V3W4X5Y6Z,B08K3Y2D5X,5,2023-12-15 14:45:00,REV100368
K1L2M3N4O5P6Q,B08L3QCZZX,4.6,2023-07-10 19:45:00,REV100369
C5D6E7F8G9H0I,B08CX5JL4D,4,2023-05-15 16:30:00,REV100370
O3P4Q5R6S7T8U,B08BX7FV5L,5,2023-03-18 09:25:00,REV100371
M1N2O3P4Q5R6S,B08K3Y2D5W,5,2023-11-10 19:40:00,REV100372
K1L2M3N4O5P6Q,B08N5K5D5V,5,2023-07-20 11:35:00,REV100373
R1S2T3U4V5W6X,B08N5K5D5T,5,2023-08-10 16:15:00,REV100374
K1L2M3N4O5P6Q,B08N5K5D5V,4.6,2023-07-20 11:35:00,REV100375
H7I8J9K0L1M2N,B08KTZCF4N,4.4,2023-02-28 19:30:00,REV100376
F1G2H3I4J5K6L,B08L8J1G3Z,4.1,2023-10-20 10:45:00,REV100377
Y1Z2A3B4C5D6E,B08F2T4L2H,5,2023-09-10 10:20:00,REV100378
V9W0X1Y2Z3A4B,B07T81554H,3.6,2023-04-25 17:30:00,REV100379
V9W0X1Y2Z3A4B,B08N5LNQCX,2.6,2023-04-28 11:15:00,REV100380
V9W0X1Y2Z3A4B,B07R2W9D3X,2,2023-04-20 19:45:00,REV100381
Y1Z2A3B4C5D6E,B08F2T4L2H,2.9,2023-09-10 10:20:00,REV100382
O3P4Q5R6S7T8U,B07VGRJDFY,2.7,2023-03-30 10:45:00,REV100383
D1E2F3G4H5I6J,B08HRJV5FR,3.6,2023-06-20 10:45:00,REV100384
D1E2F3G4H5I6J,B08JQQ1VD1,5,2023-06-01 09:00:00,REV100385
O3P4Q5R6S7T8U,B08HRJV5FQ,4.2,2023-03-25 16:50:00,REV100386
O3P4Q5R6S7T8U,B07VGRJDFY,3.9,2023-03-30 10:45:00,REV100387
R1S2T3U4V5W6X,B08F2T4L2G,4.5,2023-08-05 12:30:00,REV100388
T1U2V3W4X5Y6Z,B08K3Y2D5X,4.7,2023-12-15 14:45:00,REV100389
Y1Z2A3B4C5D6E,B08F2T4L2H,3.6,2023-09-10 10:20:00,REV100390
F1G2H3I4J5K6L,B08K3Y2D5V,4.2,2023-10-05 13:40:00,REV100391
R1S2T3U4V5W6X,B08N5K5D5T,4.3,2023-08-10 16:15:00,REV100392
D1E2F3G4H5I6J,B08JQQ1VD1,5,2023-06-30 16:50:00,REV100393
D1E2F3G4H5I6J,B08N5K5D5S,5,2023-06-15 17:20:00,REV100394
A1B2C3D4E5F6G,B08HRJV5FT,3.8,2023-01-20 12:15:00,REV100395
R1S2T3U4V5W6X,B08L8J1G3W,2.1,2023-08-15 14:50:00,REV100396
V9W0X1Y2Z3A4B,B08F2T4L2H,3.7,2023-04-30 09:25:00,REV100397
K1L2M3N4O5P6Q,B08HR5SXPS,2.9,2023-07-30 09:25:00,REV100398
C5D6E7F8G9H0I,B08K3Y2D5V,5,2023-05-25 19:30:00,REV100399
A1B2C3D4E5F6G,B07XKF5RM3,4.2,2023-01-17 10:15:00,REV100400
R1S2T3U4V5W6X,B08L8J1G3Q,3.7,2023-08-30 13:40:00,REV100401
M1N2O3P4Q5R6S,B08HRJV5FT,3,2023-11-20 11:35:00,REV100402
O3P4Q5R6S7T8U,B07VGRJDFY,4,2023-03-12 10:15:00,REV100403
M1N2O3P4Q5R6S,B08HRJV5FP,2.8,2023-11-30 10:45:00,REV100404
K1L2M3N4O5P6Q,B08HR5SXPS,4.3,2023-07-01 10:15:00,REV100405
F1G2H3I4J5K6L,B08K3Y2D5X,4.5,2023-10-25 14:20:00,REV100406
K1L2M3N4O5P6Q,B08N5K5D5V,4.9,2023-07-20 11:35:00,REV100407
R1S2T3U4V5W6X,B08HRJV5FP,5,2023-08-01 08:45:00,REV100408
C5D6E7F8G9H0I,B08G1Y9XNK,3.3,2023-05-12 14:45:00,REV100409
M1N2O3P4Q5R6S,B08K3Y2D5W,5,2023-11-10 19:40:00,REV100410
Y1Z2A3B4C5D6E,B08N5K5D5W,4.4,2023-09-25 19:30:00,REV100411
H7I8J9K0L1M2N,B08KTZCF4N,3.2,2023-02-28 19:30:00,REV100412
K1L2M3N4O5P6Q,B08N5K5D5V,5,2023-07-20 11:35:00,REV100413
M1N2O3P4Q5R6S,B08K3Y2D5W,5,2023-11-10 19:40:00,REV100414
K1L2M3N4O5P6Q,B08HR5SXPS,3.6,2023-07-01 10:15:00,REV100415
C5D6E7F8G9H0I,B08CX5JL4D,4.8,2023-05-15 16:30:00,REV100416
T1U2V3W4X5Y6Z,B08K3Y2D5X,5,2023-12-15 14:45:00,REV100417
M1N2O3P4Q5R6S,B08HRJV5FP,3.6,2023-11-30 10:45:00,REV100418
D1E2F3G4H5I6J,B08N5K5D5S,5,2023-06-15 17:20:00,REV100419
O3P4Q5R6S7T8U,B08L5WD9D6,4,2023-03-15 14:50:00,REV100420
V9W0X1Y2Z3A4B,B08F2T4L2H,3.9,2023-04-30 09:25:00,REV100421
